Source.Name,Date,EmpID,Gender,Age,EthnicGroup,FP,TermDate,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
201811.csv,1/11/2018,43376,F,48,Group A,PT, , ,North,16/10/2012,Hourly, ,30-49,746,24.87,0
201811.csv,1/11/2018,43380,M,27,Group C,PT, , ,North,5/07/2012,Hourly, ,<30,849,28.3,0
201811.csv,1/11/2018,43384,F,22,Group F,PT, , ,North,11/06/2014,Hourly, ,<30,143,4.77,0
201811.csv,1/11/2018,43386,M,19,Group E,PT, ,Yes,North,15/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,43388,F,21,Group D,PT, , ,North,7/06/2014,Hourly, ,<30,147,4.9,0
201811.csv,1/11/2018,43396,F,23,Group C,PT, , ,North,23/05/2014,Hourly, ,<30,162,5.4,0
201811.csv,1/11/2018,43398,M,23,Group C,PT, , ,North,22/05/2014,Hourly, ,<30,163,5.43,0
201811.csv,1/11/2018,43400,F,21,Group G,PT, ,Yes,North,19/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,43404,M,26,Group B,PT, ,Yes,North,19/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,43408,F,21,Group A,PT, , ,North,13/08/2014,Hourly, ,<30,80,2.67,0
201811.csv,1/11/2018,43414,F,19,Group E,FT, , ,North,26/09/2013,Hourly, ,<30,401,13.37,0
201811.csv,1/11/2018,43416,M,20,Group D,PT, , ,North,27/06/2014,Hourly, ,<30,127,4.23,0
201811.csv,1/11/2018,43418,M,22,Group B,PT, , ,North,1/08/2014,Hourly, ,<30,92,3.07,0
201811.csv,1/11/2018,43422,M,23,Group B,PT, , ,North,10/07/2014,Hourly, ,<30,114,3.8,0
201811.csv,1/11/2018,43424,M,34,Group E,PT, , ,North,16/05/2014,Hourly, ,30-49,169,5.63,0
201811.csv,1/11/2018,43426,M,23,Group C,PT, , ,North,15/10/2014,Hourly, ,<30,17,0.57,0
201811.csv,1/11/2018,43428,F,19,Group D,PT, , ,North,8/08/2013,Hourly, ,<30,450,15,0
201811.csv,1/11/2018,43430,F,49,Group A,FT, , ,North,16/09/2011,Hourly, ,30-49,1142,38.07,0
201811.csv,1/11/2018,43432,F,36,Group C,FT, , ,North,10/03/2011,Hourly, ,30-49,1332,44.4,0
201811.csv,1/11/2018,43438,M,60,Group G,FT, , ,North,19/07/2012,Hourly, ,50+,835,27.83,0
201811.csv,1/11/2018,43440,F,26,Group G,FT, , ,North,31/05/2007,Hourly, ,<30,2711,90.37,0
201811.csv,1/11/2018,43442,M,24,Group C,PT, , ,North,24/10/2014,Hourly, ,<30,8,0.27,0
201811.csv,1/11/2018,43490,M,44,Group A,PT, ,Yes,North,14/11/2014,Hourly, ,30-49,0,0,0
201811.csv,1/11/2018,43496,M,45,Group C,PT, , ,North,28/08/2014,Hourly, ,30-49,65,2.17,0
201811.csv,1/11/2018,43526,M,58,Group C,FT, , ,North,26/04/2008,Hourly, ,50+,2380,79.33,0
201811.csv,1/11/2018,43538,M,26,Group C,PT, , ,North,12/06/2008,Hourly, ,<30,2333,77.77,0
201811.csv,1/11/2018,43570,F,20,Group A,PT, , ,North,6/11/2013,Hourly, ,<30,360,12,0
201811.csv,1/11/2018,43584,M,21,Group G,PT, , ,North,2/07/2014,Hourly, ,<30,122,4.07,0
201811.csv,1/11/2018,43590,M,26,Group D,PT, , ,North,9/07/2014,Hourly, ,<30,115,3.83,0
201811.csv,1/11/2018,43606,F,24,Group B,PT, , ,North,31/08/2011,Hourly, ,<30,1158,38.6,0
201811.csv,1/11/2018,43610,M,25,Group C,PT, , ,North,20/03/2007,Hourly, ,<30,2783,92.77,0
201811.csv,1/11/2018,43612,M,55,Group G,PT, , ,North,27/02/2007,Hourly, ,50+,2804,93.47,0
201811.csv,1/11/2018,43614,M,61,Group F,PT, , ,North,26/03/2014,Hourly, ,50+,220,7.33,0
201811.csv,1/11/2018,43626,M,19,Group F,PT, , ,North,29/11/2013,Hourly, ,<30,337,11.23,0
201811.csv,1/11/2018,43662,M,43,Group D,PT, , ,North,19/08/2014,Hourly, ,30-49,74,2.47,0
201811.csv,1/11/2018,43672,F,23,Group D,FT, , ,North,3/11/2006,Hourly, ,<30,2920,97.33,0
201811.csv,1/11/2018,43678,M,60,Group A,FT, , ,North,9/04/2007,Hourly, ,50+,2763,92.1,0
201811.csv,1/11/2018,43682,M,64,Group F,PT, , ,North,13/11/2013,Hourly, ,50+,353,11.77,0
201811.csv,1/11/2018,43690,F,24,Group E,PT, , ,North,31/07/2014,Hourly, ,<30,93,3.1,0
201811.csv,1/11/2018,43708,M,22,Group D,PT, , ,North,15/05/2014,Hourly, ,<30,170,5.67,0
201811.csv,1/11/2018,43712,F,23,Group A,PT, , ,North,17/07/2014,Hourly, ,<30,107,3.57,0
201811.csv,1/11/2018,43728,F,23,Group D,PT, , ,North,3/10/2011,Hourly, ,<30,1125,37.5,0
201811.csv,1/11/2018,43732,F,20,Group G,PT, , ,North,27/08/2014,Hourly, ,<30,66,2.2,0
201811.csv,1/11/2018,43738,M,23,Group D,PT, , ,North,22/06/2010,Hourly, ,<30,1593,53.1,0
201811.csv,1/11/2018,43756,M,22,Group C,PT, ,Yes,North,20/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,43764,F,20,Group A,PT, , ,North,29/05/2014,Hourly, ,<30,156,5.2,0
201811.csv,1/11/2018,43782,M,20,Group D,PT, , ,Midwest,22/10/2014,Hourly, ,<30,10,0.33,0
201811.csv,1/11/2018,43784,F,21,Group B,PT, , ,Midwest,15/08/2013,Hourly, ,<30,443,14.77,0
201811.csv,1/11/2018,43788,F,22,Group E,PT, , ,Midwest,23/08/2014,Hourly, ,<30,70,2.33,0
201811.csv,1/11/2018,43790,F,65,Group D,FT, , ,Midwest,1/08/2009,Hourly, ,50+,1918,63.93,0
201811.csv,1/11/2018,43796,F,26,Group A,FT, , ,Midwest,19/03/2014,Hourly, ,<30,227,7.57,0
201811.csv,1/11/2018,43802,M,58,Group C,PT, , ,Midwest,19/03/2014,Hourly, ,50+,227,7.57,0
201811.csv,1/11/2018,43804,M,33,Group E,FT, , ,Midwest,19/03/2014,Hourly, ,30-49,227,7.57,0
201811.csv,1/11/2018,43806,M,21,Group C,PT, , ,Midwest,19/03/2014,Hourly, ,<30,227,7.57,0
201811.csv,1/11/2018,43808,M,62,Group D,PT, , ,Midwest,25/03/2014,Hourly, ,50+,221,7.37,0
201811.csv,1/11/2018,43918,M,50,Group A,PT, , ,Midwest,9/03/2010,Hourly, ,50+,1698,56.6,0
201811.csv,1/11/2018,43926,F,19,Group B,PT, , ,Midwest,4/10/2011,Hourly, ,<30,1124,37.47,0
201811.csv,1/11/2018,43990,M,20,Group A,PT, , ,Midwest,19/09/2013,Hourly, ,<30,408,13.6,0
201811.csv,1/11/2018,44032,F,23,Group A,PT, , ,Midwest,28/10/2013,Hourly, ,<30,369,12.3,0
201811.csv,1/11/2018,44038,M,47,Group G,PT, , ,Midwest,12/10/2013,Hourly, ,30-49,385,12.83,0
201811.csv,1/11/2018,44044,M,63,Group A,PT, , ,Midwest,13/02/2007,Hourly, ,50+,2818,93.93,0
201811.csv,1/11/2018,44046,F,22,Group D,PT, , ,Midwest,26/03/2014,Hourly, ,<30,220,7.33,0
201811.csv,1/11/2018,44060,M,57,Group C,PT, , ,Midwest,2/08/2014,Hourly, ,50+,91,3.03,0
201811.csv,1/11/2018,44062,M,32,Group C,FT, , ,Midwest,12/08/2006,Hourly, ,30-49,3003,100.1,0
201811.csv,1/11/2018,44066,M,21,Group C,FT, , ,Midwest,26/03/2013,Hourly, ,<30,585,19.5,0
201811.csv,1/11/2018,44088,M,23,Group F,PT, , ,Midwest,16/09/2014,Hourly, ,<30,46,1.53,0
201811.csv,1/11/2018,44100,M,47,Group G,PT, , ,Midwest,15/08/2014,Hourly, ,30-49,78,2.6,0
201811.csv,1/11/2018,44110,M,27,Group D,PT, , ,Midwest,24/06/2009,Hourly, ,<30,1956,65.2,0
201811.csv,1/11/2018,44114,M,20,Group G,PT, , ,Midwest,11/07/2013,Hourly, ,<30,478,15.93,0
201811.csv,1/11/2018,44122,M,23,Group F,PT, , ,Midwest,9/10/2014,Hourly, ,<30,23,0.77,0
201811.csv,1/11/2018,49000,M,36,Group B,PT, , ,Central,1/10/2014,Hourly, ,30-49,31,1.03,0
201811.csv,1/11/2018,49036,M,55,Group G,FT, , ,Central,13/10/2005,Hourly, ,50+,3306,110.2,0
201811.csv,1/11/2018,49040,F,48,Group F,PT, , ,South,2/06/2010,Hourly, ,30-49,1613,53.77,0
201811.csv,1/11/2018,49044,M,24,Group A,PT, , ,Northwest,30/07/2014,Hourly, ,<30,94,3.13,0
201811.csv,1/11/2018,49142,M,34,Group A,PT, , ,Midwest,22/03/2008,Hourly, ,30-49,2415,80.5,0
201811.csv,1/11/2018,49164,F,53,Group A,FT, , ,South,17/04/2008,Hourly, ,50+,2389,79.63,0
201811.csv,1/11/2018,49188,F,51,Group B,FT, , ,Midwest,10/03/1981,Hourly, ,50+,12289,409.63,0
201811.csv,1/11/2018,49216,F,41,Group D,FT, , ,Central,15/05/2013,Hourly, ,30-49,535,17.83,0
201811.csv,1/11/2018,49232,M,51,Group E,FT, , ,Northwest,5/07/2012,Hourly, ,50+,849,28.3,0
201811.csv,1/11/2018,49284,F,19,Group A,PT, , ,Northwest,2/11/2012,Hourly, ,<30,729,24.3,0
201811.csv,1/11/2018,49296,M,40,Group F,PT, , ,Northwest,6/12/2011,Hourly, ,30-49,1061,35.37,0
201811.csv,1/11/2018,49300,F,22,Group E,PT, , ,Northwest,24/09/2014,Hourly, ,<30,38,1.27,0
201811.csv,1/11/2018,49302,F,22,Group A,PT, , ,North,13/12/2007,Hourly, ,<30,2515,83.83,0
201811.csv,1/11/2018,49356,M,17,Group B,PT, , ,West,30/05/2014,Hourly, ,<30,155,5.17,0
201811.csv,1/11/2018,49368,M,24,Group E,PT, , ,West,14/11/2012,Hourly, ,<30,717,23.9,0
201811.csv,1/11/2018,49376,F,31,Group G,FT, , ,West,9/01/2013,Hourly, ,30-49,661,22.03,0
201811.csv,1/11/2018,49416,M,32,Group E,PT, , ,Central,2/11/2011,Hourly, ,30-49,1095,36.5,0
201811.csv,1/11/2018,49420,M,20,Group F,PT, , ,Northwest,8/08/2014,Hourly, ,<30,85,2.83,0
201811.csv,1/11/2018,49438,M,22,Group F,PT, , ,Northwest,18/06/2014,Hourly, ,<30,136,4.53,0
201811.csv,1/11/2018,49444,M,28,Group F,PT, , ,South,21/09/2012,Hourly, ,<30,771,25.7,0
201811.csv,1/11/2018,49550,M,49,Group G,FT, , ,West,16/03/2008,Hourly, ,30-49,2421,80.7,0
201811.csv,1/11/2018,49576,F,58,Group E,PT, , ,West,1/11/2012,Hourly, ,50+,730,24.33,0
201811.csv,1/11/2018,49578,F,19,Group A,PT, , ,West,10/07/2014,Hourly, ,<30,114,3.8,0
201811.csv,1/11/2018,49580,M,44,Group B,PT, , ,West,31/07/2014,Hourly, ,30-49,93,3.1,0
201811.csv,1/11/2018,49590,F,20,Group C,PT, , ,West,23/10/2014,Hourly, ,<30,9,0.3,0
201811.csv,1/11/2018,49602,F,20,Group D,PT, , ,West,26/09/2014,Hourly, ,<30,36,1.2,0
201811.csv,1/11/2018,49666,F,34,Group A,FT, , ,Midwest,26/01/2007,Hourly, ,30-49,2836,94.53,0
201811.csv,1/11/2018,49698,F,35,Group F,PT, , ,Central,23/10/2014,Hourly, ,30-49,9,0.3,0
201811.csv,1/11/2018,49700,F,22,Group D,PT, , ,Northwest,2/10/2014,Hourly, ,<30,30,1,0
201811.csv,1/11/2018,49716,F,62,Group E,FT, , ,Central,27/07/2007,Hourly, ,50+,2654,88.47,0
201811.csv,1/11/2018,49724,F,20,Group F,PT, , ,Northwest,10/06/2014,Hourly, ,<30,144,4.8,0
201811.csv,1/11/2018,49746,F,21,Group F,PT, , ,Northwest,29/08/2014,Hourly, ,<30,64,2.13,0
201811.csv,1/11/2018,49748,F,52,Group E,FT, , ,Northwest,21/11/2001,Hourly, ,50+,4728,157.6,0
201811.csv,1/11/2018,49776,F,29,Group A,FT, , ,North,12/07/2006,Hourly, ,<30,3034,101.13,0
201811.csv,1/11/2018,49794,F,43,Group G,FT, , ,South,18/01/1989,Hourly, ,30-49,9418,313.93,0
201811.csv,1/11/2018,49832,F,30,Group F,FT, , ,West,14/07/2004,Hourly, ,30-49,3762,125.4,0
201811.csv,1/11/2018,49848,M,47,Group B,FT, , ,West,15/03/2012,Hourly, ,30-49,961,32.03,0
201811.csv,1/11/2018,49908,F,23,Group F,PT, , ,Central,6/12/2013,Hourly, ,<30,330,11,0
201811.csv,1/11/2018,49932,F,23,Group E,PT, , ,Central,18/10/2013,Hourly, ,<30,379,12.63,0
201811.csv,1/11/2018,49960,F,19,Group F,PT, , ,Northwest,31/10/2014,Hourly, ,<30,1,0.03,0
201811.csv,1/11/2018,49966,F,19,Group G,PT, , ,Northwest,11/03/2014,Hourly, ,<30,235,7.83,0
201811.csv,1/11/2018,49976,F,21,Group B,PT, , ,West,9/08/2012,Hourly, ,<30,814,27.13,0
201811.csv,1/11/2018,49984,F,21,Group D,PT, , ,Central,4/06/2014,Hourly, ,<30,150,5,0
201811.csv,1/11/2018,50272,M,22,Group F,FT, , ,North,20/03/2012,Hourly, ,<30,956,31.87,0
201811.csv,1/11/2018,50278,F,57,Group F,FT, , ,North,13/10/2000,Hourly, ,50+,5132,171.07,0
201811.csv,1/11/2018,50282,F,55,Group D,PT, , ,South,15/10/2002,Hourly, ,50+,4400,146.67,0
201811.csv,1/11/2018,50294,F,21,Group E,PT, , ,Central,19/11/2013,Hourly, ,<30,347,11.57,0
201811.csv,1/11/2018,50296,F,24,Group A,PT, , ,Central,3/09/2014,Hourly, ,<30,59,1.97,0
201811.csv,1/11/2018,50304,F,32,Group F,FT, , ,Central,23/07/2009,Hourly, ,30-49,1927,64.23,0
201811.csv,1/11/2018,50306,F,44,Group C,FT, , ,Central,8/11/2005,Hourly, ,30-49,3280,109.33,0
201811.csv,1/11/2018,50312,F,46,Group D,FT, , ,Northwest,31/08/2012,Hourly, ,30-49,792,26.4,0
201811.csv,1/11/2018,50318,F,43,Group A,FT, , ,Midwest,13/09/2005,Hourly, ,30-49,3336,111.2,0
201811.csv,1/11/2018,50322,F,30,Group G,FT, , ,West,1/12/2007,Hourly, ,30-49,2527,84.23,0
201811.csv,1/11/2018,50332,M,23,Group B,PT, , ,North,18/12/2012,Hourly, ,<30,683,22.77,0
201811.csv,1/11/2018,50334,F,20,Group C,PT, , ,West,2/10/2014,Hourly, ,<30,30,1,0
201811.csv,1/11/2018,50336,F,30,Group A,FT, , ,West,15/09/2005,Hourly, ,30-49,3334,111.13,0
201811.csv,1/11/2018,50340,F,27,Group F,FT, , ,Northwest,24/06/2012,Hourly, ,<30,860,28.67,0
201811.csv,1/11/2018,50342,F,33,Group C,FT, , ,Central,1/05/2008,Hourly, ,30-49,2375,79.17,0
201811.csv,1/11/2018,50370,F,28,Group C,FT, , ,West,29/05/2014,Hourly, ,<30,156,5.2,0
201811.csv,1/11/2018,50378,F,36,Group A,FT, , ,North,7/09/2012,Hourly, ,30-49,785,26.17,0
201811.csv,1/11/2018,50384,F,23,Group A,PT, , ,Midwest,13/09/2011,Hourly, ,<30,1145,38.17,0
201811.csv,1/11/2018,50386,F,23,Group A,FT, , ,North,11/09/2010,Hourly, ,<30,1512,50.4,0
201811.csv,1/11/2018,50396,F,22,Group A,FT, , ,Midwest,11/10/2012,Hourly, ,<30,751,25.03,0
201811.csv,1/11/2018,50406,F,22,Group G,PT, , ,Central,24/09/2014,Hourly, ,<30,38,1.27,0
201811.csv,1/11/2018,50418,F,23,Group G,PT, , ,Northwest,24/06/2014,Hourly, ,<30,130,4.33,0
201811.csv,1/11/2018,50426,F,43,Group E,FT, , ,Northwest,30/06/2004,Hourly, ,30-49,3776,125.87,0
201811.csv,1/11/2018,50438,F,59,Group G,FT, , ,West,29/03/2005,Hourly, ,50+,3504,116.8,0
201811.csv,1/11/2018,50452,F,21,Group C,PT, , ,West,5/06/2014,Hourly, ,<30,149,4.97,0
201811.csv,1/11/2018,50466,M,21,Group F,PT, , ,Northwest,24/09/2014,Hourly, ,<30,38,1.27,0
201811.csv,1/11/2018,50468,M,30,Group D,PT, , ,West,25/07/2014,Hourly, ,30-49,99,3.3,0
201811.csv,1/11/2018,50470,F,58,Group D,FT, , ,Midwest,21/11/1974,Hourly, ,50+,14590,486.33,0
201811.csv,1/11/2018,50472,F,24,Group B,PT, , ,West,13/09/2011,Hourly, ,<30,1145,38.17,0
201811.csv,1/11/2018,50798,M,23,Group B,PT, , ,Central,3/09/2014,Hourly, ,<30,59,1.97,0
201811.csv,1/11/2018,50812,M,22,Group B,PT, , ,Northwest,23/02/2013,Hourly, ,<30,616,20.53,0
201811.csv,1/11/2018,50814,M,61,Group A,PT, , ,Northwest,29/08/2014,Hourly, ,50+,64,2.13,0
201811.csv,1/11/2018,50838,M,25,Group G,FT, , ,West,23/04/2010,Hourly, ,<30,1653,55.1,0
201811.csv,1/11/2018,50850,M,19,Group F,PT, , ,Northwest,26/04/2014,Hourly, ,<30,189,6.3,0
201811.csv,1/11/2018,50854,M,20,Group F,PT, , ,Northwest,18/07/2013,Hourly, ,<30,471,15.7,0
201811.csv,1/11/2018,50858,M,53,Group F,PT, , ,Central,19/07/2014,Hourly, ,50+,105,3.5,0
201811.csv,1/11/2018,50860,M,33,Group E,PT, , ,Central,30/04/2014,Hourly, ,30-49,185,6.17,0
201811.csv,1/11/2018,50884,F,57,Group E,FT, , ,North,15/04/2005,Hourly, ,50+,3487,116.23,0
201811.csv,1/11/2018,50984,M,20,Group B,PT, , ,West,1/08/2014,Hourly, ,<30,92,3.07,0
201811.csv,1/11/2018,51010,M,35,Group B,FT, , ,West,5/08/2009,Hourly, ,30-49,1914,63.8,0
201811.csv,1/11/2018,51036,M,18,Group D,PT, , ,West,31/10/2014,Hourly, ,<30,1,0.03,0
201811.csv,1/11/2018,51134,M,24,Group B,PT, , ,Central,7/08/2013,Hourly, ,<30,451,15.03,0
201811.csv,1/11/2018,51146,F,36,Group D,FT, , ,Central,24/06/1995,Hourly, ,30-49,7070,235.67,0
201811.csv,1/11/2018,51166,F,24,Group E,PT, , ,Central,10/05/2013,Hourly, ,<30,540,18,0
201811.csv,1/11/2018,51170,M,20,Group C,PT, , ,Central,11/10/2014,Hourly, ,<30,21,0.7,0
201811.csv,1/11/2018,51184,F,29,Group C,PT, , ,Central,5/03/2014,Hourly, ,<30,241,8.03,0
201811.csv,1/11/2018,51230,M,28,Group E,PT, , ,Central,3/06/2014,Hourly, ,<30,151,5.03,0
201811.csv,1/11/2018,51236,F,71,Group B,FT, , ,Central,15/04/2004,Hourly, ,50+,3852,128.4,0
201811.csv,1/11/2018,51296,M,22,Group C,PT, , ,Central,2/07/2014,Hourly, ,<30,122,4.07,0
201811.csv,1/11/2018,51312,M,28,Group D,FT, , ,Northwest,22/09/2004,Hourly, ,<30,3692,123.07,0
201811.csv,1/11/2018,51314,F,20,Group B,PT, , ,Northwest,3/09/2014,Hourly, ,<30,59,1.97,0
201811.csv,1/11/2018,51316,F,68,Group C,FT, , ,Northwest,30/10/2007,Hourly, ,50+,2559,85.3,0
201811.csv,1/11/2018,51324,M,31,Group B,FT, , ,Northwest,18/03/2004,Hourly, ,30-49,3880,129.33,0
201811.csv,1/11/2018,51338,M,46,Group A,FT, , ,Northwest,2/11/2012,Hourly, ,30-49,729,24.3,0
201811.csv,1/11/2018,51340,F,23,Group G,PT, , ,Northwest,6/06/2013,Hourly, ,<30,513,17.1,0
201811.csv,1/11/2018,51430,F,21,Group A,PT, , ,Northwest,14/08/2014,Hourly, ,<30,79,2.63,0
201811.csv,1/11/2018,51432,F,20,Group D,PT, , ,Northwest,26/08/2014,Hourly, ,<30,67,2.23,0
201811.csv,1/11/2018,51434,M,26,Group A,PT, , ,Northwest,20/08/2014,Hourly, ,<30,73,2.43,0
201811.csv,1/11/2018,51456,F,19,Group C,PT, , ,Northwest,24/10/2014,Hourly, ,<30,8,0.27,0
201811.csv,1/11/2018,51458,M,19,Group C,PT, , ,Northwest,9/05/2014,Hourly, ,<30,176,5.87,0
201811.csv,1/11/2018,51462,M,38,Group E,PT, , ,Northwest,17/10/2014,Hourly, ,30-49,15,0.5,0
201811.csv,1/11/2018,51468,M,42,Group C,PT, , ,Northwest,14/05/2014,Hourly, ,30-49,171,5.7,0
201811.csv,1/11/2018,51486,M,67,Group G,PT, , ,Northwest,8/08/2014,Hourly, ,50+,85,2.83,0
201811.csv,1/11/2018,51512,F,19,Group F,PT, , ,Central,22/10/2014,Hourly, ,<30,10,0.33,0
201811.csv,1/11/2018,51548,M,50,Group B,FT, , ,Central,14/12/2008,Hourly, ,50+,2148,71.6,0
201811.csv,1/11/2018,51580,F,22,Group A,PT, , ,Central,16/10/2014,Hourly, ,<30,16,0.53,0
201811.csv,1/11/2018,51598,F,20,Group D,PT, , ,Central,6/06/2014,Hourly, ,<30,148,4.93,0
201811.csv,1/11/2018,51618,M,20,Group F,PT, , ,Central,7/05/2014,Hourly, ,<30,178,5.93,0
201811.csv,1/11/2018,51622,F,41,Group D,FT, , ,Central,23/06/1998,Hourly, ,30-49,5975,199.17,0
201811.csv,1/11/2018,51658,F,24,Group E,PT, , ,Central,8/07/2014,Hourly, ,<30,116,3.87,0
201811.csv,1/11/2018,51690,F,21,Group A,PT, , ,West,15/11/2013,Hourly, ,<30,351,11.7,0
201811.csv,1/11/2018,51776,M,26,Group A,PT, , ,West,26/06/2013,Hourly, ,<30,493,16.43,0
201811.csv,1/11/2018,51800,F,23,Group G,PT, , ,West,16/10/2014,Hourly, ,<30,16,0.53,0
201811.csv,1/11/2018,51812,M,60,Group E,PT, , ,West,15/11/2013,Hourly, ,50+,351,11.7,0
201811.csv,1/11/2018,51916,F,57,Group C,FT, , ,South,13/05/2003,Hourly, ,50+,4190,139.67,0
201811.csv,1/11/2018,51922,M,51,Group G,FT, , ,South,12/08/2004,Hourly, ,50+,3733,124.43,0
201811.csv,1/11/2018,51962,M,24,Group G,PT, , ,Northwest,18/09/2014,Hourly, ,<30,44,1.47,0
201811.csv,1/11/2018,51964,F,23,Group A,PT, , ,Northwest,4/06/2014,Hourly, ,<30,150,5,0
201811.csv,1/11/2018,51974,F,25,Group E,PT, , ,Northwest,2/08/2011,Hourly, ,<30,1187,39.57,0
201811.csv,1/11/2018,51980,F,21,Group G,PT, , ,Northwest,20/06/2014,Hourly, ,<30,134,4.47,0
201811.csv,1/11/2018,51994,M,58,Group E,PT, , ,Northwest,10/11/2004,Hourly, ,50+,3643,121.43,0
201811.csv,1/11/2018,52004,M,23,Group B,PT, , ,Northwest,25/01/2013,Hourly, ,<30,645,21.5,0
201811.csv,1/11/2018,52010,M,35,Group F,PT, , ,Northwest,1/05/2003,Hourly, ,30-49,4202,140.07,0
201811.csv,1/11/2018,52018,M,44,Group F,FT, , ,Northwest,10/01/2012,Hourly, ,30-49,1026,34.2,0
201811.csv,1/11/2018,52020,M,36,Group E,FT, , ,Northwest,6/02/2014,Hourly, ,30-49,268,8.93,0
201811.csv,1/11/2018,52022,M,52,Group E,PT, , ,Northwest,3/09/2014,Hourly, ,50+,59,1.97,0
201811.csv,1/11/2018,52024,M,20,Group E,PT, , ,Northwest,15/08/2013,Hourly, ,<30,443,14.77,0
201811.csv,1/11/2018,52238,M,44,Group E,PT, , ,Northwest,13/07/2005,Hourly, ,30-49,3398,113.27,0
201811.csv,1/11/2018,52248,M,43,Group B,FT, , ,West,16/11/2011,Hourly, ,30-49,1081,36.03,0
201811.csv,1/11/2018,52290,M,64,Group G,PT, , ,West,30/10/2007,Hourly, ,50+,2559,85.3,0
201811.csv,1/11/2018,52292,M,35,Group D,FT, , ,West,7/06/2005,Hourly, ,30-49,3434,114.47,0
201811.csv,1/11/2018,52304,M,22,Group D,PT, , ,Northwest,24/10/2013,Hourly, ,<30,373,12.43,0
201811.csv,1/11/2018,52332,M,61,Group C,PT, , ,South,22/01/2002,Hourly, ,50+,4666,155.53,0
201811.csv,1/11/2018,52372,M,23,Group D,PT, , ,Central,11/06/2014,Hourly, ,<30,143,4.77,0
201811.csv,1/11/2018,52424,M,54,Group C,PT, , ,Central,23/05/2013,Hourly, ,50+,527,17.57,0
201811.csv,1/11/2018,52428,M,54,Group A,PT, , ,Northwest,10/10/2014,Hourly, ,50+,22,0.73,0
201811.csv,1/11/2018,52446,M,24,Group B,PT, , ,Northwest,15/02/2013,Hourly, ,<30,624,20.8,0
201811.csv,1/11/2018,52470,M,30,Group E,FT, , ,Northwest,3/09/2014,Hourly, ,30-49,59,1.97,0
201811.csv,1/11/2018,52472,M,65,Group F,PT, ,Yes,Northwest,5/11/2014,Hourly, ,50+,0,0,0
201811.csv,1/11/2018,52502,M,54,Group C,PT, , ,Central,9/09/2014,Hourly, ,50+,53,1.77,0
201811.csv,1/11/2018,52536,M,43,Group D,FT, , ,Central,25/11/2003,Hourly, ,30-49,3994,133.13,0
201811.csv,1/11/2018,52566,M,57,Group B,FT, , ,Central,23/09/2009,Hourly, ,50+,1865,62.17,0
201811.csv,1/11/2018,52576,M,42,Group C,PT, , ,Central,19/10/2012,Hourly, ,30-49,743,24.77,0
201811.csv,1/11/2018,52592,M,58,Group D,PT, , ,Northwest,12/09/2014,Hourly, ,50+,50,1.67,0
201811.csv,1/11/2018,52634,F,21,Group D,PT, ,Yes,Northwest,18/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,52640,M,52,Group E,PT, , ,West,16/09/2014,Hourly, ,50+,46,1.53,0
201811.csv,1/11/2018,52652,M,47,Group A,FT, , ,Northwest,15/11/2013,Hourly, ,30-49,351,11.7,0
201811.csv,1/11/2018,52668,M,22,Group C,PT, , ,Central,16/05/2014,Hourly, ,<30,169,5.63,0
201811.csv,1/11/2018,52682,M,42,Group G,PT, , ,Central,4/04/2002,Hourly, ,30-49,4594,153.13,0
201811.csv,1/11/2018,52698,M,51,Group E,PT, , ,West,7/05/2013,Hourly, ,50+,543,18.1,0
201811.csv,1/11/2018,52706,M,19,Group A,PT, , ,Northwest,24/10/2014,Hourly, ,<30,8,0.27,0
201811.csv,1/11/2018,52714,M,56,Group C,PT, , ,Northwest,7/08/2014,Hourly, ,50+,86,2.87,0
201811.csv,1/11/2018,52762,M,21,Group D,PT, , ,Central,16/07/2014,Hourly, ,<30,108,3.6,0
201811.csv,1/11/2018,52764,M,31,Group F,FT, , ,Central,6/04/2010,Hourly, ,30-49,1670,55.67,0
201811.csv,1/11/2018,52770,F,20,Group E,PT, , ,Northwest,12/07/2012,Hourly, ,<30,842,28.07,0
201811.csv,1/11/2018,52782,F,19,Group E,PT, , ,East,3/01/2014,Hourly, ,<30,302,10.07,0
201811.csv,1/11/2018,52784,M,22,Group C,PT, , ,East,21/10/2014,Hourly, ,<30,11,0.37,0
201811.csv,1/11/2018,52814,F,24,Group G,PT, ,Yes,Northwest,7/11/2014,Hourly, ,<30,0,0,0
201811.csv,1/11/2018,52824,F,38,Group E,FT, , ,Northwest,6/03/2014,Salary, ,30-49,240,8,0
201811.csv,1/11/2018,52826,M,56,Group C,FT, , ,Northwest,1/03/2006,Hourly, ,50+,3167,105.57,0
201811.csv,1/11/2018,52834,M,23,Group G,FT, , ,Northwest,25/01/2012,Salary, ,<30,1011,33.7,0
201811.csv,1/11/2018,52926,F,46,Group A,PT, , ,North,11/05/1988,Hourly, ,30-49,9670,322.33,0
201811.csv,1/11/2018,52934,M,27,Group B,PT, , ,North,14/04/2007,Hourly, ,<30,2758,91.93,0
